Depth,Lithology_values,Lithology
456,,unknown
457,,unknown
458,,unknown
459,,unknown
460,,unknown
461,,unknown
462,,unknown
463,,unknown
464,,unknown
465,,unknown
466,,unknown
467,,unknown
468,,unknown
469,,unknown
470,,unknown
471,,unknown
472,,unknown
473,,unknown
474,,unknown
475,,unknown
476,,unknown
477,,unknown
478,,unknown
479,,unknown
480,,unknown
481,,unknown
482,,unknown
483,,unknown
484,,unknown
485,,unknown
486,,unknown
487,,unknown
488,,unknown
489,,unknown
490,,unknown
491,,unknown
492,,unknown
493,,unknown
494,,unknown
495,,unknown
496,,unknown
497,,unknown
498,,unknown
499,,unknown
500,,unknown
501,,unknown
502,,unknown
503,,unknown
504,,unknown
505,,unknown
506,,unknown
507,,unknown
508,,unknown
509,,unknown
510,,unknown
511,,unknown
512,,unknown
513,,unknown
514,,unknown
515,,unknown
516,,unknown
517,,unknown
518,,unknown
519,,unknown
520,,unknown
521,,unknown
522,,unknown
523,,unknown
524,,unknown
525,,unknown
526,,unknown
527,,unknown
528,,unknown
529,,unknown
530,,unknown
531,,unknown
532,,unknown
533,,unknown
534,,unknown
535,,unknown
536,,unknown
537,,unknown
538,,unknown
539,,unknown
540,,unknown
541,,unknown
542,,unknown
543,,unknown
544,,unknown
545,,unknown
546,,unknown
547,,unknown
548,,unknown
549,,unknown
550,,unknown
551,,unknown
552,,unknown
553,,unknown
554,,unknown
555,,unknown
556,,unknown
557,,unknown
558,,unknown
559,,unknown
560,,unknown
561,,unknown
562,,unknown
563,,unknown
564,,unknown
565,,unknown
566,,unknown
567,,unknown
568,,unknown
569,,unknown
570,,unknown
571,,unknown
572,,unknown
573,,unknown
574,,unknown
575,,unknown
576,,unknown
577,,unknown
578,,unknown
579,,unknown
580,,unknown
581,,unknown
582,,unknown
583,,unknown
584,,unknown
585,,unknown
586,,unknown
587,,unknown
588,,unknown
589,,unknown
590,,unknown
591,,unknown
592,,unknown
593,,unknown
594,,unknown
595,,unknown
596,,unknown
597,,unknown
598,,unknown
599,,unknown
600,,unknown
601,,unknown
602,,unknown
603,,unknown
604,,unknown
605,,unknown
606,,unknown
607,,unknown
608,,unknown
609,,unknown
610,,unknown
611,,unknown
612,,unknown
613,,unknown
614,,unknown
615,,unknown
616,,unknown
617,,unknown
618,,unknown
619,,unknown
620,,unknown
621,,unknown
622,,unknown
623,,unknown
624,,unknown
625,,unknown
626,,unknown
627,,unknown
628,,unknown
629,,unknown
630,,unknown
631,,unknown
632,,unknown
633,,unknown
634,,unknown
635,,unknown
636,,unknown
637,,unknown
638,,unknown
639,,unknown
640,,unknown
641,,unknown
642,,unknown
643,,unknown
644,,unknown
645,,unknown
646,,unknown
647,,unknown
648,,unknown
649,,unknown
650,,unknown
651,,unknown
652,,unknown
653,,unknown
654,,unknown
655,,unknown
656,,unknown
657,,unknown
658,,unknown
659,,unknown
660,,unknown
661,,unknown
662,,unknown
663,,unknown
664,,unknown
665,,unknown
666,,unknown
667,,unknown
668,,unknown
669,,unknown
670,,unknown
671,,unknown
672,,unknown
673,,unknown
674,,unknown
675,,unknown
676,,unknown
677,,unknown
678,,unknown
679,,unknown
680,,unknown
681,,unknown
682,,unknown
683,,unknown
684,,unknown
685,,unknown
686,,unknown
687,,unknown
688,,unknown
689,,unknown
690,,unknown
691,,unknown
692,,unknown
693,,unknown
694,,unknown
695,,unknown
696,,unknown
697,,unknown
698,,unknown
699,,unknown
700,,unknown
701,,unknown
702,,unknown
703,,unknown
704,,unknown
705,,unknown
706,,unknown
707,,unknown
708,,unknown
709,,unknown
710,,unknown
711,,unknown
712,,unknown
713,,unknown
714,,unknown
715,,unknown
716,,unknown
717,,unknown
718,,unknown
719,,unknown
720,,unknown
721,,unknown
722,,unknown
723,,unknown
724,,unknown
725,,unknown
726,,unknown
727,,unknown
728,,unknown
729,,unknown
730,,unknown
731,,unknown
732,,unknown
733,,unknown
734,,unknown
735,,unknown
736,,unknown
737,,unknown
738,,unknown
739,,unknown
740,,unknown
741,,unknown
742,,unknown
743,,unknown
744,,unknown
745,,unknown
746,,unknown
747,,unknown
748,,unknown
749,,unknown
750,,unknown
751,,unknown
752,,unknown
753,,unknown
754,,unknown
755,,unknown
756,,unknown
757,,unknown
758,,unknown
759,,unknown
760,,unknown
761,,unknown
762,,unknown
763,,unknown
764,,unknown
765,,unknown
766,,unknown
767,,unknown
768,,unknown
769,,unknown
770,,unknown
771,,unknown
772,,unknown
773,,unknown
774,,unknown
775,,unknown
776,,unknown
777,,unknown
778,,unknown
779,,unknown
780,,unknown
781,,unknown
782,,unknown
783,,unknown
784,,unknown
785,,unknown
786,,unknown
787,,unknown
788,,unknown
789,,unknown
790,,unknown
791,,unknown
792,,unknown
793,,unknown
794,,unknown
795,,unknown
796,,unknown
797,,unknown
798,,unknown
799,,unknown
800,,unknown
801,,unknown
802,,unknown
803,,unknown
804,,unknown
805,,unknown
806,,unknown
807,,unknown
808,,unknown
809,,unknown
810,,unknown
811,,unknown
812,,unknown
813,,unknown
814,,unknown
815,,unknown
816,,unknown
817,,unknown
818,,unknown
819,,unknown
820,,unknown
821,,unknown
822,,unknown
823,,unknown
824,,unknown
825,,unknown
826,,unknown
827,,unknown
828,,unknown
829,,unknown
830,,unknown
831,,unknown
832,,unknown
833,,unknown
834,,unknown
835,,unknown
836,,unknown
837,,unknown
838,,unknown
839,,unknown
840,,unknown
841,,unknown
842,,unknown
843,,unknown
844,,unknown
845,,unknown
846,,unknown
847,,unknown
848,,unknown
849,,unknown
850,,unknown
851,,unknown
852,,unknown
853,,unknown
854,,unknown
855,,unknown
856,,unknown
857,,unknown
858,,unknown
859,,unknown
860,,unknown
861,,unknown
862,,unknown
863,,unknown
864,,unknown
865,,unknown
866,,unknown
867,,unknown
868,,unknown
869,,unknown
870,,unknown
871,,unknown
872,,unknown
873,,unknown
874,,unknown
875,,unknown
876,,unknown
877,,unknown
878,,unknown
879,,unknown
880,,unknown
881,,unknown
882,,unknown
883,,unknown
884,,unknown
885,,unknown
886,,unknown
887,,unknown
888,,unknown
889,,unknown
890,,unknown
891,,unknown
892,,unknown
893,,unknown
894,,unknown
895,,unknown
896,,unknown
897,,unknown
898,,unknown
899,,unknown
900,,unknown
901,,unknown
902,,unknown
903,,unknown
904,,unknown
905,,unknown
906,,unknown
907,,unknown
908,,unknown
909,,unknown
910,,unknown
911,,unknown
912,,unknown
913,,unknown
914,,unknown
915,,unknown
916,,unknown
917,,unknown
918,,unknown
919,,unknown
920,,unknown
921,,unknown
922,,unknown
923,,unknown
924,,unknown
925,,unknown
926,,unknown
927,,unknown
928,,unknown
929,,unknown
930,,unknown
931,,unknown
932,,unknown
933,,unknown
934,,unknown
935,,unknown
936,,unknown
937,,unknown
938,,unknown
939,,unknown
940,,unknown
941,,unknown
942,,unknown
943,,unknown
944,,unknown
945,,unknown
946,,unknown
947,,unknown
948,,unknown
949,,unknown
950,,unknown
951,,unknown
952,,unknown
953,,unknown
954,,unknown
955,,unknown
956,,unknown
957,,unknown
958,,unknown
959,,unknown
960,,unknown
961,,unknown
962,,unknown
963,,unknown
964,,unknown
965,,unknown
966,,unknown
967,,unknown
968,,unknown
969,,unknown
970,,unknown
971,,unknown
972,,unknown
973,,unknown
974,,unknown
975,,unknown
976,,unknown
977,,unknown
978,,unknown
979,,unknown
980,,unknown
981,,unknown
982,,unknown
983,,unknown
984,,unknown
985,,unknown
986,,unknown
987,,unknown
988,,unknown
989,,unknown
990,,unknown
991,,unknown
992,,unknown
993,,unknown
994,,unknown
995,,unknown
996,,unknown
997,,unknown
998,,unknown
999,,unknown
1000,,unknown
1001,,unknown
1002,,unknown
1003,,unknown
1004,,unknown
1005,,unknown
1006,,unknown
1007,,unknown
1008,,unknown
1009,,unknown
1010,,unknown
1011,,unknown
1012,,unknown
1013,,unknown
1014,,unknown
1015,,unknown
1016,,unknown
1017,,unknown
1018,,unknown
1019,,unknown
1020,,unknown
1021,,unknown
1022,,unknown
1023,,unknown
1024,,unknown
1025,,unknown
1026,,unknown
1027,,unknown
1028,,unknown
1029,,unknown
1030,,unknown
1031,,unknown
1032,,unknown
1033,,unknown
1034,,unknown
1035,,unknown
1036,,unknown
1037,,unknown
1038,,unknown
1039,,unknown
1040,,unknown
1041,,unknown
1042,,unknown
1043,,unknown
1044,,unknown
1045,,unknown
1046,,unknown
1047,,unknown
1048,,unknown
1049,,unknown
1050,,unknown
1051,,unknown
1052,,unknown
1053,,unknown
1054,,unknown
1055,,unknown
1056,,unknown
1057,,unknown
1058,,unknown
1059,,unknown
1060,,unknown
1061,,unknown
1062,,unknown
1063,,unknown
1064,,unknown
1065,,unknown
1066,,unknown
1067,,unknown
1068,,unknown
1069,,unknown
1070,,unknown
1071,,unknown
1072,,unknown
1073,,unknown
1074,,unknown
1075,,unknown
1076,,unknown
1077,,unknown
1078,,unknown
1079,,unknown
1080,,unknown
1081,,unknown
1082,,unknown
1083,601.39,clay-shale
1084,601.39,clay-shale
1085,601.39,clay-shale
1086,601.39,clay-shale
1087,601.39,clay-shale
1088,601.39,clay-shale
1089,601.39,clay-shale
1090,601.39,clay-shale
1091,601.39,clay-shale
1092,601.39,clay-shale
1093,601.39,clay-shale
1094,601.39,clay-shale
1095,601.39,clay-shale
1096,601.39,clay-shale
1097,601.39,clay-shale
1098,601.39,clay-shale
1099,601.39,clay-shale
1100,601.39,clay-shale
1101,601.39,clay-shale
1102,601.39,clay-shale
1103,601.39,clay-shale
1104,601.39,clay-shale
1105,601.39,clay-shale
1106,601.39,clay-shale
1107,601.39,clay-shale
1108,601.39,clay-shale
1109,601.39,clay-shale
1110,601.39,clay-shale
1111,601.39,clay-shale
1112,601.39,clay-shale
1113,601.39,clay-shale
1114,601.39,clay-shale
1115,601.39,clay-shale
1116,601.39,clay-shale
1117,601.39,clay-shale
1118,601.39,clay-shale
1119,601.39,clay-shale
1120,601.39,clay-shale
1121,601.39,clay-shale
1122,601.39,clay-shale
1123,601.39,clay-shale
1124,601.39,clay-shale
1125,601.39,clay-shale
1126,601.39,clay-shale
1127,601.39,clay-shale
1128,601.39,clay-shale
1129,601.39,clay-shale
1130,601.39,clay-shale
1131,601.39,clay-shale
1132,601.39,clay-shale
1133,601.39,clay-shale
1134,601.39,clay-shale
1135,601.39,clay-shale
1136,601.39,clay-shale
1137,601.39,clay-shale
1138,601.39,clay-shale
1139,601.39,clay-shale
1140,601.39,clay-shale
1141,600.39,clay-shale
1142,600.39,clay-shale
1143,,unknown
1144,,unknown
1145,,unknown
1146,,unknown
1147,,unknown
1148,,unknown
1149,,unknown
1150,600.39,clay-shale
1151,,unknown
1152,,unknown
1153,,unknown
1154,,unknown
1155,,unknown
1156,,unknown
1157,,unknown
1158,,unknown
1159,,unknown
1160,600.39,clay-shale
1161,,unknown
1162,,unknown
1163,,unknown
1164,,unknown
1165,,unknown
1166,,unknown
1167,,unknown
1168,,unknown
1169,,unknown
1170,600.39,clay-shale
1171,,unknown
1172,,unknown
1173,,unknown
1174,,unknown
1175,,unknown
1176,,unknown
1177,,unknown
1178,,unknown
1179,,unknown
1180,600.39,clay-shale
1181,,unknown
1182,,unknown
1183,,unknown
1184,,unknown
1185,,unknown
1186,,unknown
1187,,unknown
1188,,unknown
1189,,unknown
1190,600.39,clay-shale
1191,600.39,clay-shale
1192,600.39,clay-shale
1193,600.39,clay-shale
1194,600.39,clay-shale
1195,600.39,clay-shale
1196,600.39,clay-shale
1197,600.39,clay-shale
1198,600.39,clay-shale
1199,600.39,clay-shale
1200,600.39,clay-shale
1201,600.39,clay-shale
1202,600.39,clay-shale
1203,600.39,clay-shale
1204,600.39,clay-shale
1205,600.39,clay-shale
1206,610.27,clay-shale
1207,610.27,clay-shale
1208,610.27,clay-shale
1209,610.27,clay-shale
1210,610.27,clay-shale
1211,610.27,clay-shale
1212,610.27,clay-shale
1213,610.27,clay-shale
1214,610.27,clay-shale
1215,610.27,clay-shale
1216,610.27,clay-shale
1217,610.27,clay-shale
1218,610.27,clay-shale
1219,610.27,clay-shale
1220,610.27,clay-shale
1221,610.27,clay-shale
1222,610.27,clay-shale
1223,610.27,clay-shale
1224,610.27,clay-shale
1225,610.27,clay-shale
1226,610.27,clay-shale
1227,610.27,clay-shale
1228,610.27,clay-shale
1229,610.27,clay-shale
1230,610.27,clay-shale
1231,610.27,clay-shale
1232,610.27,clay-shale
1233,610.27,clay-shale
1234,610.27,clay-shale
1235,610.27,clay-shale
1236,610.27,clay-shale
1237,610.27,clay-shale
1238,610.27,clay-shale
1239,300.21,sandstone
1240,300.21,sandstone
1241,300.21,sandstone
1242,300.21,sandstone
1243,300.21,sandstone
1244,300.21,sandstone
1245,300.21,sandstone
1246,300.21,sandstone
1247,300.21,sandstone
1248,300.21,sandstone
1249,300.21,sandstone
1250,300.21,sandstone
1251,300.21,sandstone
1252,300.21,sandstone
1253,300.21,sandstone
1254,300.21,sandstone
1255,300.21,sandstone
1256,300.21,sandstone
1257,300.21,sandstone
1258,300.21,sandstone
1259,300.21,sandstone
1260,300.21,sandstone
1261,300.17,sandstone
1262,300.17,sandstone
1263,300.17,sandstone
1264,300.17,sandstone
1265,300.17,sandstone
1266,300.17,sandstone
1267,300.17,sandstone
1268,300.17,sandstone
1269,300.17,sandstone
1270,300.17,sandstone
1271,300.17,sandstone
1272,300.17,sandstone
1273,300.17,sandstone
1274,300.17,sandstone
1275,300.17,sandstone
1276,300.17,sandstone
1277,300.17,sandstone
1278,300.17,sandstone
1279,300.17,sandstone
1280,300.17,sandstone
1281,600.39,clay-shale
1282,600.39,clay-shale
1283,600.39,clay-shale
1284,600.39,clay-shale
1285,600.39,clay-shale
1286,600.39,clay-shale
1287,600.39,clay-shale
1288,600.39,clay-shale
1289,600.39,clay-shale
1290,600.39,clay-shale
1291,600.39,clay-shale
1292,600.39,clay-shale
1293,600.39,clay-shale
1294,600.39,clay-shale
1295,600.39,clay-shale
1296,600.39,clay-shale
1297,600.39,clay-shale
1298,600.39,clay-shale
1299,600.39,clay-shale
1300,600.39,clay-shale
1301,600.39,clay-shale
1302,600.39,clay-shale
1303,600.39,clay-shale
1304,600.39,clay-shale
1305,600.39,clay-shale
1306,600.39,clay-shale
1307,600.39,clay-shale
1308,600.39,clay-shale
1309,600.39,clay-shale
1310,600.39,clay-shale
1311,600.39,clay-shale
1312,600.39,clay-shale
1313,600.39,clay-shale
1314,600.39,clay-shale
1315,600.39,clay-shale
1316,600.39,clay-shale
1317,600.39,clay-shale
1318,600.39,clay-shale
1319,600.39,clay-shale
1320,600.39,clay-shale
1321,600.39,clay-shale
1322,600.39,clay-shale
1323,600.39,clay-shale
1324,600.39,clay-shale
1325,600.39,clay-shale
1326,600.39,clay-shale
1327,600.39,clay-shale
1328,600.39,clay-shale
1329,600.39,clay-shale
1330,600.39,clay-shale
1331,600.39,clay-shale
1332,600.39,clay-shale
1333,600.39,clay-shale
1334,600.39,clay-shale
1335,600.39,clay-shale
1336,600.39,clay-shale
1337,600.39,clay-shale
1338,600.39,clay-shale
1339,600.39,clay-shale
1340,600.39,clay-shale
1341,600,clay-shale
1342,600,clay-shale
1343,600,clay-shale
1344,600,clay-shale
1345,600,clay-shale
1346,600,clay-shale
1347,600,clay-shale
1348,600,clay-shale
1349,600,clay-shale
1350,600,clay-shale
1351,600,clay-shale
1352,600,clay-shale
1353,600,clay-shale
1354,600,clay-shale
1355,600,clay-shale
1356,600,clay-shale
1357,600,clay-shale
1358,600,clay-shale
1359,600,clay-shale
1360,600,clay-shale
1361,600,clay-shale
1362,600,clay-shale
1363,600,clay-shale
1364,600,clay-shale
1365,600,clay-shale
1366,600,clay-shale
1367,600,clay-shale
1368,600,clay-shale
1369,600,clay-shale
1370,600,clay-shale
1371,600,clay-shale
1372,600,clay-shale
1373,600,clay-shale
1374,600,clay-shale
1375,600,clay-shale
1376,600,clay-shale
1377,600,clay-shale
1378,600,clay-shale
1379,600,clay-shale
1380,600,clay-shale
1381,600,clay-shale
1382,600,clay-shale
1383,600,clay-shale
1384,600,clay-shale
1385,600,clay-shale
1386,600,clay-shale
1387,600,clay-shale
1388,600,clay-shale
1389,600,clay-shale
1390,600,clay-shale
1391,600,clay-shale
1392,600,clay-shale
1393,600,clay-shale
1394,600,clay-shale
1395,600,clay-shale
1396,600,clay-shale
1397,600,clay-shale
1398,600,clay-shale
1399,600,clay-shale
1400,600,clay-shale
1401,600,clay-shale
1402,600,clay-shale
1403,600,clay-shale
1404,600,clay-shale
1405,600,clay-shale
1406,600,clay-shale
1407,600,clay-shale
1408,600,clay-shale
1409,600,clay-shale
1410,600,clay-shale
1411,600,clay-shale
1412,600,clay-shale
1413,600,clay-shale
1414,600,clay-shale
1415,600,clay-shale
1416,600,clay-shale
1417,600,clay-shale
1418,600,clay-shale
1419,600,clay-shale
1420,600,clay-shale
1421,600,clay-shale
1422,600,clay-shale
1423,600,clay-shale
1424,600,clay-shale
1425,600,clay-shale
1426,600,clay-shale
1427,600,clay-shale
1428,600,clay-shale
1429,600,clay-shale
1430,600,clay-shale
1431,600,clay-shale
1432,600,clay-shale
1433,600,clay-shale
1434,600,clay-shale
1435,600,clay-shale
1436,600,clay-shale
1437,600,clay-shale
1438,600,clay-shale
1439,600,clay-shale
1440,600,clay-shale
1441,600,clay-shale
1442,600,clay-shale
1443,600,clay-shale
1444,600,clay-shale
1445,600,clay-shale
1446,600,clay-shale
1447,600,clay-shale
1448,600,clay-shale
1449,600,clay-shale
1450,600,clay-shale
1451,600,clay-shale
1452,600,clay-shale
1453,600,clay-shale
1454,600,clay-shale
1455,600,clay-shale
1456,600,clay-shale
1457,600,clay-shale
1458,600,clay-shale
1459,600,clay-shale
1460,600,clay-shale
1461,600,clay-shale
1462,600,clay-shale
1463,600,clay-shale
1464,600,clay-shale
1465,600,clay-shale
1466,600,clay-shale
1467,600,clay-shale
1468,600,clay-shale
1469,600,clay-shale
1470,600,clay-shale
1471,600,clay-shale
1472,600,clay-shale
1473,600,clay-shale
1474,600,clay-shale
1475,600,clay-shale
1476,600,clay-shale
1477,600,clay-shale
1478,600,clay-shale
1479,600,clay-shale
1480,600,clay-shale
1481,600,clay-shale
1482,600,clay-shale
1483,600,clay-shale
1484,600,clay-shale
1485,600,clay-shale
1486,600,clay-shale
1487,600,clay-shale
1488,600,clay-shale
1489,600,clay-shale
1490,600,clay-shale
1491,600,clay-shale
1492,600,clay-shale
1493,600,clay-shale
1494,600,clay-shale
1495,600,clay-shale
1496,600,clay-shale
1497,600,clay-shale
1498,600,clay-shale
1499,600,clay-shale
1500,600,clay-shale
1501,600,clay-shale
1502,600,clay-shale
1503,600,clay-shale
1504,600,clay-shale
1505,600,clay-shale
1506,600,clay-shale
1507,600,clay-shale
1508,600,clay-shale
1509,600,clay-shale
1510,600,clay-shale
1511,600,clay-shale
1512,600,clay-shale
1513,600,clay-shale
1514,600,clay-shale
1515,600,clay-shale
1516,600,clay-shale
1517,600,clay-shale
1518,600,clay-shale
1519,600,clay-shale
1520,600,clay-shale
1521,600,clay-shale
1522,600,clay-shale
1523,600,clay-shale
1524,600,clay-shale
1525,600,clay-shale
1526,600,clay-shale
1527,600,clay-shale
1528,600,clay-shale
1529,600,clay-shale
1530,600,clay-shale
1531,600,clay-shale
1532,600,clay-shale
1533,600,clay-shale
1534,600,clay-shale
1535,600,clay-shale
1536,600,clay-shale
1537,600,clay-shale
1538,600,clay-shale
1539,600,clay-shale
1540,600,clay-shale
1541,600,clay-shale
1542,600,clay-shale
1543,600,clay-shale
1544,600,clay-shale
1545,600,clay-shale
1546,600,clay-shale
1547,600,clay-shale
1548,600,clay-shale
1549,600,clay-shale
1550,600,clay-shale
1551,600,clay-shale
1552,600,clay-shale
1553,600,clay-shale
1554,600,clay-shale
1555,600,clay-shale
1556,600,clay-shale
1557,600,clay-shale
1558,600,clay-shale
1559,600,clay-shale
1560,600,clay-shale
1561,,unknown
1562,,unknown
1563,,unknown
1564,,unknown
1565,,unknown
1566,,unknown
1567,,unknown
1568,,unknown
1569,,unknown
1570,600,clay-shale
1571,,unknown
1572,,unknown
1573,,unknown
1574,,unknown
1575,,unknown
1576,,unknown
1577,,unknown
1578,,unknown
1579,,unknown
1580,600,clay-shale
1581,,unknown
1582,,unknown
1583,,unknown
1584,,unknown
1585,,unknown
1586,,unknown
1587,,unknown
1588,,unknown
1589,,unknown
1590,600,clay-shale
1591,,unknown
1592,,unknown
1593,,unknown
1594,,unknown
1595,,unknown
1596,,unknown
1597,,unknown
1598,,unknown
1599,,unknown
1600,600,clay-shale
1601,600,clay-shale
1602,,unknown
1603,,unknown
1604,,unknown
1605,,unknown
1606,600,clay-shale
1607,,unknown
1608,,unknown
1609,,unknown
1610,600,clay-shale
1611,600,clay-shale
1612,,unknown
1613,,unknown
1614,,unknown
1615,,unknown
1616,600,clay-shale
1617,,unknown
1618,,unknown
1619,,unknown
1620,600,clay-shale
1621,,unknown
1622,,unknown
1623,,unknown
1624,,unknown
1625,,unknown
1626,,unknown
1627,,unknown
1628,,unknown
1629,,unknown
1630,600,clay-shale
1631,,unknown
1632,,unknown
1633,,unknown
1634,,unknown
1635,,unknown
1636,,unknown
1637,,unknown
1638,,unknown
1639,,unknown
1640,600,clay-shale
1641,,unknown
1642,,unknown
1643,,unknown
1644,,unknown
1645,,unknown
1646,,unknown
1647,,unknown
1648,,unknown
1649,,unknown
1650,600,clay-shale
1651,,unknown
1652,,unknown
1653,,unknown
1654,,unknown
1655,,unknown
1656,,unknown
1657,,unknown
1658,,unknown
1659,,unknown
1660,600,clay-shale
1661,,unknown
1662,,unknown
1663,,unknown
1664,,unknown
1665,,unknown
1666,,unknown
1667,,unknown
1668,,unknown
1669,,unknown
1670,600,clay-shale
1671,,unknown
1672,,unknown
1673,,unknown
1674,,unknown
1675,,unknown
1676,,unknown
1677,,unknown
1678,,unknown
1679,,unknown
1680,600,clay-shale
1681,,unknown
1682,,unknown
1683,,unknown
1684,,unknown
1685,,unknown
1686,,unknown
1687,,unknown
1688,,unknown
1689,,unknown
1690,600,clay-shale
1691,,unknown
1692,,unknown
1693,,unknown
1694,,unknown
1695,,unknown
1696,,unknown
1697,,unknown
1698,,unknown
1699,,unknown
1700,600,clay-shale
1701,600,clay-shale
1702,600,clay-shale
1703,600,clay-shale
1704,600,clay-shale
1705,600,clay-shale
1706,600,clay-shale
1707,600,clay-shale
1708,600,clay-shale
1709,600,clay-shale
1710,600,clay-shale
1711,600,clay-shale
1712,600,clay-shale
1713,600,clay-shale
1714,600,clay-shale
1715,600,clay-shale
1716,600,clay-shale
1717,600,clay-shale
1718,600,clay-shale
1719,600,clay-shale
1720,600,clay-shale
1721,600,clay-shale
1722,600,clay-shale
1723,600,clay-shale
1724,600,clay-shale
1725,600,clay-shale
1726,600,clay-shale
1727,600,clay-shale
1728,600,clay-shale
1729,600,clay-shale
1730,600,clay-shale
1731,600,clay-shale
1732,600,clay-shale
1733,600,clay-shale
1734,600,clay-shale
1735,600,clay-shale
1736,600,clay-shale
1737,600,clay-shale
1738,600,clay-shale
1739,600,clay-shale
1740,600,clay-shale
1741,600,clay-shale
1742,600,clay-shale
1743,600,clay-shale
1744,600,clay-shale
1745,600,clay-shale
1746,600,clay-shale
1747,600,clay-shale
1748,600,clay-shale
1749,600,clay-shale
1750,600,clay-shale
1751,600,clay-shale
1752,600,clay-shale
1753,600,clay-shale
1754,600,clay-shale
1755,600,clay-shale
1756,600,clay-shale
1757,600,clay-shale
