Depth,Lithology_values,Lithology
2816,530.0,clay-shale
2817,530.0,clay-shale
2818,530.0,clay-shale
2819,530.0,clay-shale
2820,530.0,clay-shale
2821,530.0,clay-shale
2822,530.0,clay-shale
2823,530.0,clay-shale
2824,530.0,clay-shale
2825,530.0,clay-shale
2826,530.0,clay-shale
2827,530.0,clay-shale
2828,530.0,clay-shale
2829,530.0,clay-shale
2830,530.0,clay-shale
2831,530.0,clay-shale
2832,530.0,clay-shale
2833,530.0,clay-shale
2834,530.0,clay-shale
2835,530.0,clay-shale
2836,530.0,clay-shale
2837,530.0,clay-shale
2838,530.0,clay-shale
2839,530.0,clay-shale
2840,530.0,clay-shale
2841,530.0,clay-shale
2842,530.0,clay-shale
2843,530.0,clay-shale
2844,530.0,clay-shale
2845,530.0,clay-shale
2846,530.0,clay-shale
2847,530.0,clay-shale
2848,530.0,clay-shale
2849,530.0,clay-shale
2850,530.0,clay-shale
2851,530.0,clay-shale
2852,530.0,clay-shale
2853,530.0,clay-shale
2854,530.0,clay-shale
2855,530.0,clay-shale
2856,530.0,clay-shale
2857,530.0,clay-shale
2858,530.0,clay-shale
2859,530.0,clay-shale
2860,530.0,clay-shale
2861,530.0,clay-shale
2862,530.0,clay-shale
2863,530.0,clay-shale
2864,530.0,clay-shale
2865,530.0,clay-shale
2866,530.0,clay-shale
2867,530.0,clay-shale
2868,530.0,clay-shale
2869,530.0,clay-shale
2870,530.0,clay-shale
2871,530.0,clay-shale
2872,530.0,clay-shale
2873,530.0,clay-shale
2874,530.0,clay-shale
2875,530.0,clay-shale
2876,530.0,clay-shale
2877,530.0,clay-shale
2878,530.0,clay-shale
2879,530.0,clay-shale
2880,530.0,clay-shale
2881,530.0,clay-shale
2882,530.0,clay-shale
2883,530.0,clay-shale
2884,530.0,clay-shale
2885,530.0,clay-shale
2886,530.0,clay-shale
2887,530.0,clay-shale
2888,530.0,clay-shale
2889,530.0,clay-shale
2890,530.0,clay-shale
2891,530.0,clay-shale
2892,530.0,clay-shale
2893,530.0,clay-shale
2894,530.0,clay-shale
2895,530.0,clay-shale
2896,530.0,clay-shale
2897,530.0,clay-shale
2898,530.0,clay-shale
2899,530.0,clay-shale
2900,530.0,clay-shale
2901,530.0,clay-shale
2902,530.0,clay-shale
2903,530.0,clay-shale
2904,530.0,clay-shale
2905,530.0,clay-shale
2906,530.0,clay-shale
2907,530.0,clay-shale
2908,530.0,clay-shale
2909,530.0,clay-shale
2910,530.0,clay-shale
2911,530.0,clay-shale
2912,530.0,clay-shale
2913,530.0,clay-shale
2914,530.0,clay-shale
2915,530.0,clay-shale
2916,530.0,clay-shale
2917,530.0,clay-shale
2918,530.0,clay-shale
2919,530.0,clay-shale
2920,530.0,clay-shale
2921,530.0,clay-shale
2922,530.0,clay-shale
2923,530.0,clay-shale
2924,530.0,clay-shale
2925,530.0,clay-shale
2926,530.0,clay-shale
2927,530.0,clay-shale
2928,530.0,clay-shale
2929,530.0,clay-shale
2930,530.0,clay-shale
2931,530.0,clay-shale
2932,530.0,clay-shale
2933,530.0,clay-shale
2934,530.0,clay-shale
2935,530.0,clay-shale
2936,530.0,clay-shale
2937,530.0,clay-shale
2938,530.0,clay-shale
2939,530.0,clay-shale
2940,530.0,clay-shale
2941,530.0,clay-shale
2942,530.0,clay-shale
2943,530.0,clay-shale
2944,530.0,clay-shale
2945,530.0,clay-shale
2946,530.0,clay-shale
2947,530.0,clay-shale
2948,530.0,clay-shale
2949,530.0,clay-shale
2950,530.0,clay-shale
2951,530.0,clay-shale
2952,530.0,clay-shale
2953,530.0,clay-shale
2954,530.0,clay-shale
2955,530.0,clay-shale
2956,530.0,clay-shale
2957,530.0,clay-shale
2958,530.0,clay-shale
2959,530.0,clay-shale
2960,530.0,clay-shale
2961,530.0,clay-shale
2962,530.0,clay-shale
2963,530.0,clay-shale
2964,530.0,clay-shale
2965,530.0,clay-shale
2966,530.0,clay-shale
2967,530.0,clay-shale
2968,530.0,clay-shale
2969,530.0,clay-shale
2970,530.0,clay-shale
2971,530.0,clay-shale
2972,530.0,clay-shale
2973,530.0,clay-shale
2974,530.0,clay-shale
2975,530.0,clay-shale
2976,530.0,clay-shale
2977,530.0,clay-shale
2978,530.0,clay-shale
2979,530.0,clay-shale
2980,530.0,clay-shale
2981,530.0,clay-shale
2982,530.0,clay-shale
2983,530.0,clay-shale
2984,530.0,clay-shale
2985,530.0,clay-shale
2986,530.0,clay-shale
2987,530.0,clay-shale
2988,530.0,clay-shale
2989,530.0,clay-shale
2990,530.0,clay-shale
2991,530.0,clay-shale
2992,530.0,clay-shale
2993,530.0,clay-shale
2994,530.0,clay-shale
2995,530.0,clay-shale
2996,530.0,clay-shale
2997,530.0,clay-shale
2998,530.0,clay-shale
2999,530.0,clay-shale
3000,530.0,clay-shale
3001,530.0,clay-shale
3002,530.0,clay-shale
3003,530.0,clay-shale
3004,530.0,clay-shale
3005,530.0,clay-shale
3006,530.0,clay-shale
3007,530.0,clay-shale
3008,530.0,clay-shale
3009,530.0,clay-shale
3010,530.0,clay-shale
3011,530.0,clay-shale
3012,530.0,clay-shale
3013,530.0,clay-shale
3014,530.0,clay-shale
3015,530.0,clay-shale
3016,530.0,clay-shale
3017,530.0,clay-shale
3018,530.0,clay-shale
3019,530.0,clay-shale
3020,530.0,clay-shale
3021,530.0,clay-shale
3022,530.0,clay-shale
3023,530.0,clay-shale
3024,530.0,clay-shale
3025,530.0,clay-shale
3026,530.0,clay-shale
3027,530.0,clay-shale
3028,530.0,clay-shale
3029,530.0,clay-shale
3030,530.0,clay-shale
3031,530.0,clay-shale
3032,530.0,clay-shale
3033,530.0,clay-shale
3034,530.0,clay-shale
3035,530.0,clay-shale
3036,530.0,clay-shale
3037,530.0,clay-shale
3038,530.0,clay-shale
3039,530.0,clay-shale
3040,530.0,clay-shale
3041,530.0,clay-shale
3042,530.0,clay-shale
3043,530.0,clay-shale
3044,530.0,clay-shale
3045,530.0,clay-shale
3046,530.0,clay-shale
3047,530.0,clay-shale
3048,530.0,clay-shale
3049,530.0,clay-shale
3050,530.0,clay-shale
3051,530.0,clay-shale
3052,530.0,clay-shale
3053,530.0,clay-shale
3054,530.0,clay-shale
3055,530.0,clay-shale
3056,530.0,clay-shale
3057,530.0,clay-shale
3058,530.0,clay-shale
3059,530.0,clay-shale
3060,530.0,clay-shale
3061,530.0,clay-shale
3062,530.0,clay-shale
3063,530.0,clay-shale
3064,530.0,clay-shale
3065,530.0,clay-shale
3066,530.0,clay-shale
3067,530.0,clay-shale
3068,530.0,clay-shale
3069,530.0,clay-shale
3070,530.0,clay-shale
3071,530.0,clay-shale
3072,530.0,clay-shale
3073,530.0,clay-shale
3074,530.0,clay-shale
3075,530.0,clay-shale
3076,530.0,clay-shale
3077,530.0,clay-shale
3078,530.0,clay-shale
3079,530.0,clay-shale
3080,530.0,clay-shale
3081,530.0,clay-shale
3082,530.0,clay-shale
3083,530.0,clay-shale
3084,530.0,clay-shale
3085,530.0,clay-shale
3086,530.0,clay-shale
3087,530.0,clay-shale
3088,530.0,clay-shale
3089,530.0,clay-shale
3090,530.0,clay-shale
3091,530.0,clay-shale
3092,530.0,clay-shale
3093,530.0,clay-shale
3094,530.0,clay-shale
3095,530.0,clay-shale
3096,530.0,clay-shale
3097,530.0,clay-shale
3098,530.0,clay-shale
3099,530.0,clay-shale
3100,530.0,clay-shale
3101,530.0,clay-shale
3102,530.0,clay-shale
3103,530.0,clay-shale
3104,530.0,clay-shale
3105,530.0,clay-shale
3106,530.0,clay-shale
3107,530.0,clay-shale
3108,530.0,clay-shale
3109,530.0,clay-shale
3110,530.0,clay-shale
3111,530.0,clay-shale
3112,530.0,clay-shale
3113,530.0,clay-shale
3114,530.0,clay-shale
3115,530.0,clay-shale
3116,530.0,clay-shale
3117,530.0,clay-shale
3118,530.0,clay-shale
3119,530.0,clay-shale
3120,530.0,clay-shale
3121,530.0,clay-shale
3122,530.0,clay-shale
3123,530.0,clay-shale
3124,530.0,clay-shale
3125,530.0,clay-shale
3126,530.0,clay-shale
3127,530.0,clay-shale
3128,530.0,clay-shale
3129,530.0,clay-shale
3130,530.0,clay-shale
3131,530.0,clay-shale
3132,530.0,clay-shale
3133,530.0,clay-shale
3134,530.0,clay-shale
3135,530.0,clay-shale
3136,530.0,clay-shale
3137,530.0,clay-shale
3138,530.0,clay-shale
3139,530.0,clay-shale
3140,530.0,clay-shale
3141,530.0,clay-shale
3142,530.0,clay-shale
3143,530.0,clay-shale
3144,530.0,clay-shale
3145,530.0,clay-shale
3146,530.0,clay-shale
3147,530.0,clay-shale
3148,530.0,clay-shale
3149,530.0,clay-shale
3150,530.0,clay-shale
3151,530.0,clay-shale
3152,530.0,clay-shale
3153,530.0,clay-shale
3154,530.0,clay-shale
3155,530.0,clay-shale
3156,530.0,clay-shale
3157,530.0,clay-shale
3158,530.0,clay-shale
3159,530.0,clay-shale
3160,530.0,clay-shale
3161,530.0,clay-shale
3162,530.0,clay-shale
3163,530.0,clay-shale
3164,530.0,clay-shale
3165,530.0,clay-shale
3166,530.0,clay-shale
3167,530.0,clay-shale
3168,530.0,clay-shale
3169,530.0,clay-shale
3170,530.0,clay-shale
3171,530.0,clay-shale
3172,530.0,clay-shale
3173,530.0,clay-shale
3174,530.0,clay-shale
3175,530.0,clay-shale
3176,530.0,clay-shale
3177,530.0,clay-shale
3178,530.0,clay-shale
3179,530.0,clay-shale
3180,530.0,clay-shale
3181,530.0,clay-shale
3182,530.0,clay-shale
3183,530.0,clay-shale
3184,530.0,clay-shale
3185,530.0,clay-shale
3186,530.0,clay-shale
3187,530.0,clay-shale
3188,530.0,clay-shale
3189,530.0,clay-shale
3190,530.0,clay-shale
3191,530.0,clay-shale
3192,530.0,clay-shale
3193,530.0,clay-shale
3194,530.0,clay-shale
3195,530.0,clay-shale
3196,530.0,clay-shale
3197,530.0,clay-shale
3198,530.0,clay-shale
3199,530.0,clay-shale
3200,530.0,clay-shale
3201,530.0,clay-shale
3202,530.0,clay-shale
3203,530.0,clay-shale
3204,530.0,clay-shale
3205,530.0,clay-shale
3206,530.0,clay-shale
3207,530.0,clay-shale
3208,530.0,clay-shale
3209,530.0,clay-shale
3210,530.0,clay-shale
3211,530.0,clay-shale
3212,530.0,clay-shale
3213,530.0,clay-shale
3214,530.0,clay-shale
3215,530.0,clay-shale
3216,530.0,clay-shale
3217,530.0,clay-shale
3218,530.0,clay-shale
3219,530.0,clay-shale
3220,530.0,clay-shale
3221,530.0,clay-shale
3222,530.0,clay-shale
3223,530.0,clay-shale
3224,530.0,clay-shale
3225,530.0,clay-shale
3226,530.0,clay-shale
3227,530.0,clay-shale
3228,530.0,clay-shale
3229,530.0,clay-shale
3230,530.0,clay-shale
3231,530.0,clay-shale
3232,530.0,clay-shale
3233,530.0,clay-shale
3234,530.0,clay-shale
3235,530.0,clay-shale
3236,530.0,clay-shale
3237,530.0,clay-shale
3238,530.0,clay-shale
3239,530.0,clay-shale
3240,530.0,clay-shale
3241,530.0,clay-shale
3242,530.0,clay-shale
3243,530.0,clay-shale
3244,530.0,clay-shale
3245,530.0,clay-shale
3246,530.0,clay-shale
3247,530.0,clay-shale
3248,530.0,clay-shale
3249,530.0,clay-shale
3250,530.0,clay-shale
3251,530.0,clay-shale
3252,530.0,clay-shale
3253,530.0,clay-shale
3254,530.0,clay-shale
3255,530.0,clay-shale
3256,530.0,clay-shale
3257,530.0,clay-shale
3258,530.0,clay-shale
3259,530.0,clay-shale
3260,530.0,clay-shale
3261,530.0,clay-shale
3262,530.0,clay-shale
3263,530.0,clay-shale
3264,530.0,clay-shale
3265,530.0,clay-shale
3266,530.0,clay-shale
3267,530.0,clay-shale
3268,530.0,clay-shale
3269,530.0,clay-shale
3270,530.0,clay-shale
3271,530.0,clay-shale
3272,530.0,clay-shale
3273,530.0,clay-shale
3274,530.0,clay-shale
3275,530.0,clay-shale
3276,530.0,clay-shale
3277,530.0,clay-shale
3278,530.0,clay-shale
3279,530.0,clay-shale
3280,530.0,clay-shale
3281,530.0,clay-shale
3282,530.0,clay-shale
3283,530.0,clay-shale
3284,530.0,clay-shale
3285,530.0,clay-shale
3286,530.0,clay-shale
3287,530.0,clay-shale
3288,530.0,clay-shale
3289,530.0,clay-shale
3290,530.0,clay-shale
3291,530.0,clay-shale
3292,530.0,clay-shale
3293,530.0,clay-shale
3294,530.0,clay-shale
3295,530.0,clay-shale
3296,530.0,clay-shale
3297,530.0,clay-shale
3298,530.0,clay-shale
3299,530.0,clay-shale
3300,500.0,marl
3301,500.0,marl
3302,500.0,marl
3303,500.0,marl
3304,500.0,marl
3305,500.0,marl
3306,500.0,marl
3307,530.0,clay-shale
3308,530.0,clay-shale
3309,530.0,clay-shale
3310,530.0,clay-shale
3311,500.0,marl
3312,500.0,marl
3313,500.0,marl
3314,500.0,marl
3315,500.0,marl
3316,500.0,marl
3317,500.0,marl
3318,500.0,marl
3319,500.0,marl
3320,500.0,marl
3321,500.0,marl
3322,500.0,marl
3323,500.0,marl
3324,500.0,marl
3325,500.0,marl
3326,500.0,marl
3327,500.0,marl
3328,500.0,marl
3329,500.0,marl
3330,500.0,marl
3331,500.0,marl
3332,530.0,clay-shale
3333,530.0,clay-shale
3334,530.0,clay-shale
3335,530.0,clay-shale
3336,530.0,clay-shale
3337,500.0,marl
3338,500.0,marl
3339,500.0,marl
3340,500.0,marl
3341,500.0,marl
3342,500.0,marl
3343,500.0,marl
3344,500.0,marl
3345,500.0,marl
3346,500.0,marl
3347,500.0,marl
3348,500.0,marl
3349,500.0,marl
3350,500.0,marl
3351,90.0,limestone
3352,90.0,limestone
3353,90.0,limestone
3354,90.0,limestone
3355,90.0,limestone
3356,90.0,limestone
3357,90.0,limestone
3358,90.0,limestone
3359,90.0,limestone
3360,90.0,limestone
3361,90.0,limestone
3362,90.0,limestone
3363,90.0,limestone
3364,90.0,limestone
3365,90.0,limestone
3366,90.0,limestone
3367,90.0,limestone
3368,90.0,limestone
3369,90.0,limestone
3370,90.0,limestone
3371,90.0,limestone
3372,90.0,limestone
3373,90.0,limestone
3374,90.0,limestone
3375,90.0,limestone
3376,90.0,limestone
3377,90.0,limestone
3378,90.0,limestone
3379,90.0,limestone
3380,90.0,limestone
3381,90.0,limestone
3382,90.0,limestone
3383,90.0,limestone
3384,90.0,limestone
3385,90.0,limestone
3386,90.0,limestone
3387,90.0,limestone
3388,90.0,limestone
3389,90.0,limestone
3390,90.0,limestone
3391,90.0,limestone
3392,90.0,limestone
3393,90.0,limestone
3394,500.0,marl
3395,500.0,marl
3396,500.0,marl
3397,500.0,marl
3398,500.0,marl
3399,500.0,marl
3400,500.0,marl
3401,500.0,marl
3402,500.0,marl
3403,500.0,marl
3404,500.0,marl
3405,500.0,marl
3406,500.0,marl
3407,500.0,marl
3408,500.0,marl
3409,500.0,marl
3410,500.0,marl
3411,500.0,marl
3412,500.0,marl
3413,500.0,marl
3414,500.0,marl
3415,500.0,marl
3416,500.0,marl
3417,90.0,limestone
3418,90.0,limestone
3419,90.0,limestone
3420,90.0,limestone
3421,90.0,limestone
3422,90.0,limestone
3423,90.0,limestone
3424,90.0,limestone
3425,90.0,limestone
3426,90.0,limestone
3427,90.0,limestone
3428,90.0,limestone
3429,90.0,limestone
3430,90.0,limestone
3431,90.0,limestone
3432,90.0,limestone
3433,90.0,limestone
3434,90.0,limestone
3435,90.0,limestone
3436,90.0,limestone
3437,90.0,limestone
3438,90.0,limestone
3439,90.0,limestone
3440,90.0,limestone
3441,90.0,limestone
3442,90.0,limestone
3443,90.0,limestone
3444,90.0,limestone
3445,90.0,limestone
3446,90.0,limestone
3447,90.0,limestone
3448,90.0,limestone
3449,90.0,limestone
3450,90.0,limestone
3451,90.0,limestone
3452,90.0,limestone
3453,530.0,clay-shale
3454,530.0,clay-shale
3455,530.0,clay-shale
3456,90.0,limestone
3457,90.0,limestone
3458,90.0,limestone
3459,530.0,clay-shale
3460,530.0,clay-shale
3461,90.0,limestone
3462,90.0,limestone
3463,90.0,limestone
3464,90.0,limestone
3465,90.0,limestone
3466,90.0,limestone
3467,90.0,limestone
3468,90.0,limestone
3469,220.0,sandstone
3470,220.0,sandstone
3471,220.0,sandstone
3472,220.0,sandstone
3473,220.0,sandstone
3474,220.0,sandstone
3475,220.0,sandstone
3476,220.0,sandstone
3477,220.0,sandstone
3478,220.0,sandstone
3479,220.0,sandstone
3480,220.0,sandstone
3481,220.0,sandstone
3482,220.0,sandstone
3483,220.0,sandstone
3484,220.0,sandstone
3485,220.0,sandstone
3486,220.0,sandstone
3487,220.0,sandstone
3488,220.0,sandstone
3489,220.0,sandstone
3490,220.0,sandstone
3491,220.0,sandstone
3492,220.0,sandstone
3493,220.0,sandstone
3494,220.0,sandstone
3495,220.0,sandstone
3496,220.0,sandstone
3497,220.0,sandstone
3498,220.0,sandstone
3499,220.0,sandstone
3500,220.0,sandstone
3501,220.0,sandstone
3502,220.0,sandstone
3503,220.0,sandstone
3504,220.0,sandstone
3505,220.0,sandstone
3506,220.0,sandstone
3507,220.0,sandstone
3508,220.0,sandstone
3509,220.0,sandstone
3510,220.0,sandstone
3511,220.0,sandstone
3512,220.0,sandstone
3513,220.0,sandstone
3514,220.0,sandstone
3515,220.0,sandstone
3516,220.0,sandstone
3517,220.0,sandstone
3518,220.0,sandstone
3519,220.0,sandstone
3520,220.0,sandstone
3521,220.0,sandstone
3522,220.0,sandstone
3523,220.0,sandstone
3524,220.0,sandstone
3525,220.0,sandstone
3526,220.0,sandstone
3527,220.0,sandstone
3528,220.0,sandstone
3529,220.0,sandstone
3530,220.0,sandstone
3531,220.0,sandstone
3532,220.0,sandstone
3533,220.0,sandstone
3534,220.0,sandstone
3535,220.0,sandstone
3536,220.0,sandstone
3537,220.0,sandstone
3538,220.0,sandstone
3539,220.0,sandstone
3540,220.0,sandstone
3541,220.0,sandstone
3542,220.0,sandstone
3543,220.0,sandstone
3544,220.0,sandstone
3545,220.0,sandstone
3546,220.0,sandstone
3547,220.0,sandstone
3548,220.0,sandstone
3549,220.0,sandstone
3550,220.0,sandstone
3551,220.0,sandstone
3552,220.0,sandstone
3553,220.0,sandstone
3554,220.0,sandstone
3555,220.0,sandstone
3556,220.0,sandstone
3557,220.0,sandstone
3558,220.0,sandstone
3559,220.0,sandstone
3560,220.0,sandstone
3561,220.0,sandstone
3562,220.0,sandstone
3563,220.0,sandstone
3564,220.0,sandstone
3565,220.0,sandstone
3566,220.0,sandstone
3567,220.0,sandstone
3568,220.0,sandstone
3569,220.0,sandstone
3570,220.0,sandstone
3571,220.0,sandstone
3572,220.0,sandstone
3573,220.0,sandstone
3574,220.0,sandstone
3575,220.0,sandstone
3576,220.0,sandstone
3577,220.0,sandstone
3578,220.0,sandstone
3579,220.0,sandstone
3580,220.0,sandstone
3581,220.0,sandstone
3582,220.0,sandstone
3583,220.0,sandstone
3584,220.0,sandstone
3585,220.0,sandstone
3586,220.0,sandstone
3587,220.0,sandstone
3588,220.0,sandstone
3589,220.0,sandstone
3590,220.0,sandstone
3591,220.0,sandstone
3592,220.0,sandstone
3593,220.0,sandstone
3594,220.0,sandstone
3595,220.0,sandstone
3596,220.0,sandstone
3597,220.0,sandstone
3598,220.0,sandstone
3599,220.0,sandstone
3600,220.0,sandstone
3601,220.0,sandstone
3602,220.0,sandstone
3603,220.0,sandstone
3604,220.0,sandstone
3605,220.0,sandstone
3606,220.0,sandstone
3607,220.0,sandstone
3608,220.0,sandstone
3609,220.0,sandstone
3610,220.0,sandstone
3611,220.0,sandstone
3612,220.0,sandstone
3613,220.0,sandstone
3614,220.0,sandstone
3615,220.0,sandstone
3616,220.0,sandstone
3617,220.0,sandstone
3618,220.0,sandstone
3619,220.0,sandstone
3620,220.0,sandstone
3621,220.0,sandstone
3622,220.0,sandstone
3623,220.0,sandstone
3624,220.0,sandstone
3625,220.0,sandstone
3626,220.0,sandstone
3627,220.0,sandstone
3628,220.0,sandstone
3629,220.0,sandstone
3630,220.0,sandstone
3631,220.0,sandstone
3632,220.0,sandstone
3633,220.0,sandstone
3634,220.0,sandstone
3635,220.0,sandstone
3636,220.0,sandstone
3637,220.0,sandstone
3638,220.0,sandstone
3639,220.0,sandstone
3640,220.0,sandstone
3641,220.0,sandstone
3642,220.0,sandstone
3643,220.0,sandstone
3644,220.0,sandstone
3645,220.0,sandstone
3646,220.0,sandstone
3647,220.0,sandstone
3648,220.0,sandstone
3649,220.0,sandstone
3650,220.0,sandstone
3651,220.0,sandstone
3652,220.0,sandstone
3653,220.0,sandstone
3654,220.0,sandstone
3655,220.0,sandstone
3656,220.0,sandstone
3657,220.0,sandstone
3658,220.0,sandstone
3659,220.0,sandstone
3660,220.0,sandstone
3661,220.0,sandstone
3662,220.0,sandstone
3663,220.0,sandstone
3664,220.0,sandstone
3665,220.0,sandstone
3666,220.0,sandstone
3667,220.0,sandstone
3668,220.0,sandstone
3669,220.0,sandstone
3670,220.0,sandstone
3671,220.0,sandstone
3672,220.0,sandstone
3673,220.0,sandstone
3674,220.0,sandstone
3675,220.0,sandstone
3676,220.0,sandstone
3677,220.0,sandstone
3678,220.0,sandstone
3679,220.0,sandstone
3680,220.0,sandstone
3681,220.0,sandstone
3682,220.0,sandstone
3683,220.0,sandstone
3684,220.0,sandstone
3685,220.0,sandstone
3686,220.0,sandstone
3687,220.0,sandstone
3688,220.0,sandstone
3689,220.0,sandstone
3690,220.0,sandstone
3691,220.0,sandstone
3692,220.0,sandstone
3693,220.0,sandstone
3694,220.0,sandstone
3695,220.0,sandstone
3696,220.0,sandstone
3697,220.0,sandstone
3698,220.0,sandstone
3699,220.0,sandstone
3700,220.0,sandstone
3701,220.0,sandstone
3702,220.0,sandstone
3703,220.0,sandstone
3704,220.0,sandstone
3705,220.0,sandstone
3706,220.0,sandstone
3707,220.0,sandstone
3708,220.0,sandstone
3709,220.0,sandstone
3710,220.0,sandstone
3711,220.0,sandstone
3712,220.0,sandstone
3713,220.0,sandstone
3714,220.0,sandstone
3715,220.0,sandstone
3716,220.0,sandstone
3717,220.0,sandstone
3718,220.0,sandstone
3719,220.0,sandstone
3720,220.0,sandstone
3721,220.0,sandstone
3722,220.0,sandstone
3723,220.0,sandstone
3724,220.0,sandstone
3725,220.0,sandstone
3726,220.0,sandstone
3727,220.0,sandstone
3728,220.0,sandstone
