Depth,Lithology_values,Lithology
1183,,unknown
1184,,unknown
1185,,unknown
1186,,unknown
1187,,unknown
1188,,unknown
1189,,unknown
1190,,unknown
1191,,unknown
1192,,unknown
1193,,unknown
1194,,unknown
1195,,unknown
1196,,unknown
1197,,unknown
1198,,unknown
1199,,unknown
1200,,unknown
1201,,unknown
1202,,unknown
1203,,unknown
1204,,unknown
1205,,unknown
1206,,unknown
1207,,unknown
1208,,unknown
1209,,unknown
1210,,unknown
1211,,unknown
1212,,unknown
1213,,unknown
1214,,unknown
1215,,unknown
1216,,unknown
1217,,unknown
1218,,unknown
1219,,unknown
1220,,unknown
1221,,unknown
1222,,unknown
1223,,unknown
1224,,unknown
1225,,unknown
1226,,unknown
1227,,unknown
1228,,unknown
1229,,unknown
1230,,unknown
1231,,unknown
1232,,unknown
1233,,unknown
1234,,unknown
1235,,unknown
1236,,unknown
1237,,unknown
1238,,unknown
1239,,unknown
1240,,unknown
1241,,unknown
1242,,unknown
1243,,unknown
1244,,unknown
1245,,unknown
1246,,unknown
1247,,unknown
1248,,unknown
1249,,unknown
1250,,unknown
1251,,unknown
1252,,unknown
1253,,unknown
1254,,unknown
1255,,unknown
1256,,unknown
1257,,unknown
1258,,unknown
1259,,unknown
1260,,unknown
1261,,unknown
1262,,unknown
1263,,unknown
1264,,unknown
1265,,unknown
1266,,unknown
1267,,unknown
1268,,unknown
1269,,unknown
1270,,unknown
1271,,unknown
1272,,unknown
1273,,unknown
1274,,unknown
1275,,unknown
1276,,unknown
1277,,unknown
1278,,unknown
1279,,unknown
1280,,unknown
1281,,unknown
1282,,unknown
1283,,unknown
1284,,unknown
1285,,unknown
1286,,unknown
1287,,unknown
1288,,unknown
1289,,unknown
1290,,unknown
1291,,unknown
1292,,unknown
1293,,unknown
1294,,unknown
1295,,unknown
1296,,unknown
1297,,unknown
1298,,unknown
1299,,unknown
1300,,unknown
1301,,unknown
1302,,unknown
1303,,unknown
1304,,unknown
1305,,unknown
1306,,unknown
1307,,unknown
1308,,unknown
1309,,unknown
1310,,unknown
1311,,unknown
1312,,unknown
1313,,unknown
1314,,unknown
1315,,unknown
1316,,unknown
1317,,unknown
1318,,unknown
1319,,unknown
1320,,unknown
1321,,unknown
1322,,unknown
1323,,unknown
1324,,unknown
1325,,unknown
1326,,unknown
1327,,unknown
1328,,unknown
1329,,unknown
1330,,unknown
1331,,unknown
1332,,unknown
1333,,unknown
1334,,unknown
1335,,unknown
1336,,unknown
1337,,unknown
1338,,unknown
1339,,unknown
1340,,unknown
1341,,unknown
1342,,unknown
1343,,unknown
1344,,unknown
1345,,unknown
1346,,unknown
1347,,unknown
1348,,unknown
1349,,unknown
1350,,unknown
1351,,unknown
1352,,unknown
1353,,unknown
1354,,unknown
1355,,unknown
1356,,unknown
1357,,unknown
1358,,unknown
1359,,unknown
1360,,unknown
1361,,unknown
1362,,unknown
1363,,unknown
1364,,unknown
1365,,unknown
1366,,unknown
1367,,unknown
1368,,unknown
1369,,unknown
1370,,unknown
1371,,unknown
1372,,unknown
1373,,unknown
1374,,unknown
1375,,unknown
1376,,unknown
1377,,unknown
1378,,unknown
1379,,unknown
1380,600,clay-shale
1381,,unknown
1382,,unknown
1383,,unknown
1384,,unknown
1385,,unknown
1386,,unknown
1387,,unknown
1388,,unknown
1389,,unknown
1390,600,clay-shale
1391,,unknown
1392,,unknown
1393,600,clay-shale
1394,,unknown
1395,,unknown
1396,,unknown
1397,,unknown
1398,,unknown
1399,,unknown
1400,600,clay-shale
1401,600,clay-shale
1402,600,clay-shale
1403,600,clay-shale
1404,600,clay-shale
1405,600,clay-shale
1406,600,clay-shale
1407,600,clay-shale
1408,600,clay-shale
1409,600,clay-shale
1410,600,clay-shale
1411,600,clay-shale
1412,600,clay-shale
1413,600,clay-shale
1414,600,clay-shale
1415,600,clay-shale
1416,600,clay-shale
1417,600,clay-shale
1418,600,clay-shale
1419,600,clay-shale
1420,600,clay-shale
1421,600,clay-shale
1422,600,clay-shale
1423,600,clay-shale
1424,600,clay-shale
1425,600,clay-shale
1426,600,clay-shale
1427,600,clay-shale
1428,600,clay-shale
1429,600,clay-shale
1430,600,clay-shale
1431,600,clay-shale
1432,600,clay-shale
1433,600,clay-shale
1434,600,clay-shale
1435,600,clay-shale
1436,600,clay-shale
1437,600,clay-shale
1438,600,clay-shale
1439,600,clay-shale
1440,600,clay-shale
1441,600,clay-shale
1442,600,clay-shale
1443,600,clay-shale
1444,600,clay-shale
1445,600,clay-shale
1446,600,clay-shale
1447,600,clay-shale
1448,600,clay-shale
1449,600,clay-shale
1450,600,clay-shale
1451,600,clay-shale
1452,600,clay-shale
1453,600,clay-shale
1454,600,clay-shale
1455,600,clay-shale
1456,600,clay-shale
1457,600,clay-shale
1458,600,clay-shale
1459,600,clay-shale
1460,600,clay-shale
1461,600,clay-shale
1462,600,clay-shale
1463,600,clay-shale
1464,600,clay-shale
1465,600,clay-shale
1466,600,clay-shale
1467,600,clay-shale
1468,600,clay-shale
1469,600,clay-shale
1470,600,clay-shale
1471,600,clay-shale
1472,600,clay-shale
1473,600,clay-shale
1474,600,clay-shale
1475,600,clay-shale
1476,600,clay-shale
1477,600,clay-shale
1478,600,clay-shale
1479,600,clay-shale
1480,600,clay-shale
1481,600,clay-shale
1482,600,clay-shale
1483,600,clay-shale
1484,600,clay-shale
1485,600,clay-shale
1486,600,clay-shale
1487,600,clay-shale
1488,600,clay-shale
1489,600,clay-shale
1490,600,clay-shale
1491,600,clay-shale
1492,600,clay-shale
1493,600,clay-shale
1494,600,clay-shale
1495,600,clay-shale
1496,600,clay-shale
1497,600,clay-shale
1498,600,clay-shale
1499,600,clay-shale
1500,600,clay-shale
1501,600,clay-shale
1502,600,clay-shale
1503,600,clay-shale
1504,600,clay-shale
1505,600,clay-shale
1506,600,clay-shale
1507,600,clay-shale
1508,600,clay-shale
1509,600,clay-shale
1510,600,clay-shale
1511,600,clay-shale
1512,600,clay-shale
1513,600,clay-shale
1514,600,clay-shale
1515,600,clay-shale
1516,600,clay-shale
1517,600,clay-shale
1518,600,clay-shale
1519,600,clay-shale
1520,600,clay-shale
1521,600,clay-shale
1522,600,clay-shale
1523,600,clay-shale
1524,600,clay-shale
1525,600,clay-shale
1526,600,clay-shale
1527,600,clay-shale
1528,600,clay-shale
1529,600,clay-shale
1530,600,clay-shale
1531,600,clay-shale
1532,600,clay-shale
1533,600,clay-shale
1534,600,clay-shale
1535,600,clay-shale
1536,600,clay-shale
1537,600,clay-shale
1538,600,clay-shale
1539,600,clay-shale
1540,600,clay-shale
1541,600,clay-shale
1542,600,clay-shale
1543,600,clay-shale
1544,600,clay-shale
1545,600,clay-shale
1546,600,clay-shale
1547,600,clay-shale
1548,600,clay-shale
1549,600,clay-shale
1550,600,clay-shale
1551,600,clay-shale
1552,600,clay-shale
1553,600,clay-shale
1554,600,clay-shale
1555,600,clay-shale
1556,600,clay-shale
1557,600,clay-shale
1558,600,clay-shale
1559,600,clay-shale
1560,600,clay-shale
1561,600,clay-shale
1562,600,clay-shale
1563,600,clay-shale
1564,600,clay-shale
1565,600,clay-shale
1566,600,clay-shale
1567,600,clay-shale
1568,600,clay-shale
1569,600,clay-shale
1570,600,clay-shale
1571,600,clay-shale
1572,600,clay-shale
1573,600,clay-shale
1574,600,clay-shale
1575,600,clay-shale
1576,600,clay-shale
1577,600,clay-shale
1578,600,clay-shale
1579,600,clay-shale
1580,600,clay-shale
1581,600,clay-shale
1582,600,clay-shale
1583,600,clay-shale
1584,600,clay-shale
1585,600,clay-shale
1586,600,clay-shale
1587,600,clay-shale
1588,600,clay-shale
1589,600,clay-shale
1590,600,clay-shale
1591,600,clay-shale
1592,600,clay-shale
1593,600,clay-shale
1594,600,clay-shale
1595,600,clay-shale
1596,600,clay-shale
1597,600,clay-shale
1598,600,clay-shale
1599,600,clay-shale
1600,600,clay-shale
1601,600,clay-shale
1602,600,clay-shale
1603,600,clay-shale
1604,600,clay-shale
1605,600,clay-shale
1606,600,clay-shale
1607,600,clay-shale
1608,600,clay-shale
1609,600,clay-shale
1610,600,clay-shale
1611,600,clay-shale
1612,600,clay-shale
1613,600,clay-shale
1614,600,clay-shale
1615,600,clay-shale
1616,600,clay-shale
1617,600,clay-shale
1618,600,clay-shale
1619,600,clay-shale
1620,600,clay-shale
1621,600,clay-shale
1622,600,clay-shale
1623,600,clay-shale
1624,600,clay-shale
1625,600,clay-shale
1626,600,clay-shale
1627,600,clay-shale
1628,600,clay-shale
1629,600,clay-shale
1630,600,clay-shale
1631,600,clay-shale
1632,600,clay-shale
1633,600,clay-shale
1634,600,clay-shale
1635,600,clay-shale
1636,600,clay-shale
1637,600,clay-shale
1638,600,clay-shale
1639,600,clay-shale
1640,600,clay-shale
1641,600,clay-shale
1642,600,clay-shale
1643,600,clay-shale
1644,600,clay-shale
1645,600,clay-shale
1646,600,clay-shale
1647,600,clay-shale
1648,600,clay-shale
1649,600,clay-shale
1650,600,clay-shale
1651,600.4,clay-shale
1652,600.4,clay-shale
1653,600.4,clay-shale
1654,600.4,clay-shale
1655,600.4,clay-shale
1656,600.4,clay-shale
1657,600.4,clay-shale
1658,600.4,clay-shale
1659,600.4,clay-shale
1660,600.4,clay-shale
1661,600.4,clay-shale
1662,600.4,clay-shale
1663,600.4,clay-shale
1664,600.4,clay-shale
1665,600.4,clay-shale
1666,600.4,clay-shale
1667,600.4,clay-shale
1668,600.4,clay-shale
1669,600.4,clay-shale
1670,600.4,clay-shale
1671,600.4,clay-shale
1672,600.4,clay-shale
1673,600.4,clay-shale
1674,600.4,clay-shale
1675,600.4,clay-shale
1676,600.4,clay-shale
1677,600.4,clay-shale
1678,600.4,clay-shale
1679,600.4,clay-shale
1680,600.4,clay-shale
1681,,unknown
1682,600.4,clay-shale
1683,,unknown
1684,,unknown
1685,600.4,clay-shale
1686,,unknown
1687,,unknown
1688,,unknown
1689,600.4,clay-shale
1690,600.4,clay-shale
1691,,unknown
1692,,unknown
1693,,unknown
1694,,unknown
1695,600.4,clay-shale
1696,,unknown
1697,,unknown
1698,,unknown
1699,,unknown
1700,600.4,clay-shale
1701,,unknown
1702,,unknown
1703,,unknown
1704,,unknown
1705,,unknown
1706,,unknown
1707,,unknown
1708,,unknown
1709,,unknown
1710,600.4,clay-shale
1711,600.4,clay-shale
1712,600.4,clay-shale
1713,600.4,clay-shale
1714,600.4,clay-shale
1715,600.4,clay-shale
1716,600.4,clay-shale
1717,600.4,clay-shale
1718,600.4,clay-shale
1719,600.4,clay-shale
1720,600.4,clay-shale
1721,600.4,clay-shale
1722,600.4,clay-shale
1723,600.4,clay-shale
1724,600.4,clay-shale
1725,600.4,clay-shale
1726,600.4,clay-shale
1727,600.4,clay-shale
1728,600.4,clay-shale
1729,600.4,clay-shale
1730,600.4,clay-shale
1731,600.4,clay-shale
1732,600.4,clay-shale
1733,600.4,clay-shale
1734,600.4,clay-shale
1735,600.4,clay-shale
1736,600.4,clay-shale
1737,600.4,clay-shale
1738,600.4,clay-shale
1739,600.4,clay-shale
1740,600.4,clay-shale
1741,600.4,clay-shale
1742,600.4,clay-shale
1743,600.4,clay-shale
1744,600.4,clay-shale
1745,600.4,clay-shale
1746,600.4,clay-shale
1747,600.4,clay-shale
1748,600.4,clay-shale
1749,600.4,clay-shale
1750,600.4,clay-shale
1751,600.4,clay-shale
1752,600.4,clay-shale
1753,600.4,clay-shale
1754,600.4,clay-shale
1755,600.4,clay-shale
1756,600.4,clay-shale
1757,600.4,clay-shale
1758,600.4,clay-shale
1759,600.4,clay-shale
1760,600.4,clay-shale
1761,600.4,clay-shale
1762,600.4,clay-shale
1763,600.4,clay-shale
1764,600.4,clay-shale
1765,600.4,clay-shale
1766,600.4,clay-shale
1767,600.4,clay-shale
1768,600.4,clay-shale
1769,600.4,clay-shale
1770,600.4,clay-shale
1771,600.4,clay-shale
1772,600.4,clay-shale
1773,600.4,clay-shale
1774,600.4,clay-shale
1775,600.4,clay-shale
1776,600.4,clay-shale
1777,600.4,clay-shale
1778,600.4,clay-shale
1779,600.4,clay-shale
1780,600.4,clay-shale
1781,600.4,clay-shale
1782,600.4,clay-shale
1783,600.4,clay-shale
1784,600.4,clay-shale
1785,600.4,clay-shale
1786,600.4,clay-shale
1787,600.4,clay-shale
1788,600.4,clay-shale
1789,600.4,clay-shale
1790,600.4,clay-shale
1791,600.4,clay-shale
1792,600.4,clay-shale
1793,600.4,clay-shale
1794,600.4,clay-shale
1795,600.4,clay-shale
1796,600.4,clay-shale
1797,600.4,clay-shale
1798,600.4,clay-shale
1799,600.4,clay-shale
1800,600.4,clay-shale
1801,600.4,clay-shale
1802,600.4,clay-shale
1803,600.4,clay-shale
1804,600.4,clay-shale
1805,600.4,clay-shale
1806,600.4,clay-shale
1807,600.4,clay-shale
1808,600.4,clay-shale
1809,600.4,clay-shale
1810,600.4,clay-shale
1811,600.4,clay-shale
1812,600.4,clay-shale
1813,600.4,clay-shale
1814,600.4,clay-shale
1815,600.4,clay-shale
1816,600.4,clay-shale
1817,600.4,clay-shale
1818,600.4,clay-shale
1819,600.4,clay-shale
1820,600.4,clay-shale
1821,600.4,clay-shale
1822,600.4,clay-shale
1823,600.4,clay-shale
1824,600.4,clay-shale
1825,600.4,clay-shale
1826,600.4,clay-shale
1827,600.4,clay-shale
1828,600.4,clay-shale
1829,600.4,clay-shale
1830,600.4,clay-shale
1831,600.4,clay-shale
1832,600.4,clay-shale
1833,600.4,clay-shale
1834,600.4,clay-shale
1835,600.4,clay-shale
1836,600.4,clay-shale
1837,600.4,clay-shale
1838,600.4,clay-shale
1839,600.4,clay-shale
1840,600.4,clay-shale
1841,600.4,clay-shale
1842,600.4,clay-shale
1843,600.4,clay-shale
1844,600.4,clay-shale
1845,600.4,clay-shale
1846,600.4,clay-shale
1847,600.4,clay-shale
1848,600.4,clay-shale
1849,600.4,clay-shale
1850,600.4,clay-shale
1851,600.4,clay-shale
1852,600.4,clay-shale
1853,600.4,clay-shale
1854,600.4,clay-shale
1855,600.4,clay-shale
1856,600.4,clay-shale
1857,600.4,clay-shale
1858,600.4,clay-shale
1859,600.4,clay-shale
1860,600.4,clay-shale
1861,600.4,clay-shale
1862,600.4,clay-shale
1863,600.4,clay-shale
1864,600.4,clay-shale
1865,600.4,clay-shale
1866,600.4,clay-shale
1867,600.4,clay-shale
1868,600.4,clay-shale
1869,600.4,clay-shale
