DEPTH,GR,NPHI,RHOB,RT,DT
180.1,,,,,
180.2,,,,,
180.3,,,,,
180.4,,,,,
180.5,,,,,
180.6,,,,,
180.7,,,,,
180.8,,,,,
180.9,,,,,
181.0,,,,,
181.1,,,,,
181.2,,,,,
181.3,,,,,
181.4,,,,,
181.5,,,,,
181.6,,,,,
181.7,,,,,
181.8,,,,,
181.9,,,,,
182.0,,,,,
182.1,,,,,
182.2,,,,,
182.3,,,,,
182.4,,,,,
182.5,,,,,
182.6,,,,,
182.7,,,,,
182.8,,,,,
182.9,,,,,
183.0,,,,,
183.1,,,,,
183.2,,,,,
183.3,,,,,
183.4,,,,,
183.5,,,,,
183.6,,,,,
183.7,,,,,
183.8,,,,,
183.9,,,,,
184.0,,,,,
184.1,,,,,
184.2,,,,,
184.3,,,,,
184.4,,,,,
184.5,,,,,
184.6,,,,,
184.7,,,,,
184.8,,,,,
184.9,,,,,
185.0,,,,,
185.1,,,,,
185.2,,,,,
185.3,,,,,
185.4,,,,,
185.5,,,,,
185.6,,,,,
185.7,,,,,
185.8,,,,,
185.9,,,,,
186.0,,,,,
186.1,,,,,
186.2,,,,,
186.3,,,,,
186.4,,,,,
186.5,,,,,
186.6,,,,,
186.7,,,,,
186.8,,,,,
186.9,,,,,
187.0,,,,,
187.1,,,,,
187.2,,,,,
187.3,,,,,
187.4,,,,,
187.5,,,,,
187.6,,,,,
187.7,,,,,
187.8,,,,,
187.9,,,,,
188.0,,,,,
188.1,,,,,
188.2,,,,,
188.3,,,,,
188.4,,,,,
188.5,,,,,
188.6,,,,,
188.7,,,,,
188.8,,,,,
188.9,,,,,
189.0,,,,,
189.1,,,,,
189.2,,,,,
189.3,,,,,
189.4,,,,,
189.5,,,,,
189.6,,,,,
189.7,,,,,
189.8,,,,,
189.9,,,,,
190.0,,,,,
190.1,,,,,
190.2,,,,,
190.3,,,,,
190.4,,,,,
190.5,,,,,
190.6,,,,,
190.7,,,,,
190.8,,,,,
190.9,,,,,
191.0,,,,,
191.1,,,,,
191.2,,,,,
191.3,,,,,
191.4,,,,,
191.5,,,,,
191.6,,,,,
191.7,,,,,
191.8,,,,,
191.9,,,,,
192.0,,,,,
192.1,,,,,
192.2,,,,,
192.3,,,,,
192.4,,,,,
192.5,,,,,
192.6,,,,,
192.7,,,,,
192.8,,,,,
192.9,,,,,
193.0,,,,,
193.1,,,,,
193.2,,,,,
193.3,,,,,
193.4,,,,,
193.5,,,,,
193.6,,,,,
193.7,,,,,
193.8,,,,,
193.9,,,,,
194.0,,,,,
194.1,,,,,
194.2,,,,,
194.3,,,,,
194.4,,,,,
194.5,,,,,
194.6,,,,,
194.7,,,,,
194.8,,,,,
194.9,,,,,
195.0,,,,,
195.1,,,,,
195.2,,,,,
195.3,,,,,
195.4,,,,,
195.5,,,,,
195.6,,,,,
195.7,,,,,
195.8,,,,,
195.9,,,,,
196.0,,,,,
196.1,,,,,
196.2,,,,,
196.3,,,,,
196.4,,,,,
196.5,,,,,
196.6,,,,,
196.7,,,,,
196.8,,,,,
196.9,,,,,
197.0,,,,,
197.1,,,,,
197.2,,,,,
197.3,,,,,
197.4,,,,,
197.5,,,,,
197.6,,,,,
197.7,,,,,
197.8,,,,,
197.9,3.727,,,,
198.0,4.293,,,,
198.1,4.519,,,,
198.2,3.926,,,,
198.3,3.482,,,,
198.4,3.538,,,,
198.5,4.319,,,,
198.6,4.736,,,,
198.7,3.674,,,,
198.8,3.512,,,,
198.9,3.118,,,,
199.0,2.973,,,,
199.1,2.964,,,,
199.2,2.382,,,,
199.3,2.324,,,,
199.4,2.562,,,,
199.5,2.76,,,,
199.6,2.634,,,,
199.7,2.287,,,,
199.8,2.401,,,,
199.9,2.272,,,,
200.0,2.325,,,,
200.1,2.134,,,,
200.2,2.039,,,,
200.3,1.687,,,,
200.4,1.529,,,,
200.5,1.61,,,,
200.6,1.701,,,,
200.7,1.367,,,,
200.8,1.095,,,,
200.9,0.973,,,,
201.0,0.948,,,,
201.1,0.797,,,,
201.2,0.537,,,,
201.3,0.296,,,,
201.4,0.149,,,,
201.5,0.244,,,,
201.6,0.625,,,,
201.7,0.806,,,,
201.8,1.255,,,,
201.9,1.304,,,,
202.0,1.582,,,,
202.1,1.803,,,,
202.2,2.16,,,,
202.3,2.245,,,,
202.4,2.201,,,,
202.5,2.251,,,,
202.6,2.488,,,,
202.7,2.983,,,,
202.8,3.353,,,,
202.9,3.725,,,,
203.0,4.123,,,,
203.1,4.212,,,,
203.2,4.086,,,,
203.3,4.489,,,,
203.4,4.54,,,,
203.5,4.657,,,,
203.6,4.932,,,,
203.7,5.025,,,,
203.8,4.84,,,,
203.9,4.495,,,,
204.0,4.178,,,,
204.1,3.995,,,,
204.2,3.995,,,,
204.3,3.705,,,,
204.4,3.713,,,,
204.5,3.664,,,,
204.6,3.703,,,,
204.7,3.748,,,,
204.8,3.814,,,,
204.9,3.478,,,,
205.0,3.143,,,,
205.1,3.715,,,,
205.2,3.933,,,,
205.3,4.179,,,,
205.4,4.286,,,,
205.5,4.553,,,,
205.6,4.801,,,,
205.7,4.904,,,,
205.8,5.02,,,,
205.9,5.502,,,,
206.0,5.203,,,,
206.1,5.011,,,,
206.2,4.877,,,,
206.3,5.207,,,,
206.4,5.56,,,,
206.5,5.301,,,,
206.6,5.221,,,,
206.7,5.606,,,,
206.8,6.577,,,,
206.9,6.99,,,,
207.0,6.433,,,,
207.1,4.958,,,,
207.2,4.499,,,,
207.3,4.989,,,,
207.4,5.547,,,,
207.5,5.672,,,,
207.6,5.572,,,,
207.7,5.904,,,,
207.8,5.575,,,,
207.9,5.355,,,,
208.0,5.399,,,,
208.1,5.988,,,,
208.2,5.609,,,,
208.3,6.206,,,,
208.4,6.015,,,,
208.5,4.954,,,,
208.6,3.645,,,,
208.7,3.667,,,,
208.8,4.338,,,,
208.9,4.555,,,,
209.0,5.276,,,,
209.1,4.951,,,,
209.2,4.098,,,,
209.3,3.397,,,,
209.4,3.06,,,,
209.5,3.765,,,,
209.6,4.392,,,,
209.7,4.126,,,,
209.8,4.03,,,,
209.9,4.279,,,,
210.0,4.224,,,,
210.1,5.215,,,,
210.2,5.604,,,,
210.3,5.29,,,,
210.4,5.248,,,,
210.5,5.514,,,,
210.6,5.827,,,,
210.7,5.89,,,,
210.8,4.982,,,,
210.9,5.9,,,,
211.0,5.676,,,,
211.1,7.61,,,,
211.2,8.005,,,,
211.3,6.971,,,,
211.4,6.607,,,,
211.5,6.634,,,,
211.6,7.924,,,,
211.7,7.346,,,,
211.8,7.211,,,,
211.9,5.706,,,,
212.0,6.475,,,,
212.1,6.065,,,,
212.2,5.053,,,,
212.3,5.888,,,,
212.4,6.379,,,,
212.5,6.624,,,,
212.6,5.961,,,,
212.7,5.525,,,,
212.8,5.152,,,,
212.9,5.642,,,,
213.0,6.715,,,,
213.1,8.951,,,,
213.2,10.754,,,,
213.3,10.775,,,,
213.4,11.16,,,,
213.5,10.269,,,,
213.6,10.95,,,,
213.7,10.273,,,,
213.8,9.489,,,,
213.9,10.233,,,,
214.0,10.749,,,,
214.1,9.751,,,,
214.2,8.581,,,,
214.3,7.0,,,,
214.4,7.597,,,,
214.5,8.683,,,,
214.6,7.904,,,,
214.7,6.933,,,,
214.8,7.234,,,,
214.9,7.615,,,,
215.0,7.387,,,,
215.1,7.168,,,,
215.2,6.404,,,,
215.3,6.501,,,,
215.4,7.399,,,,
215.5,7.196,,,,
215.6,7.917,,,,
215.7,7.195,,,,
215.8,8.027,,,,
215.9,8.764,,,,
216.0,7.946,,,,
216.1,6.534,,,,
216.2,5.807,,,,
216.3,6.352,,,,
216.4,6.822,,,,
216.5,7.439,,,,
216.6,7.908,,,,
216.7,7.709,,,,
216.8,7.458,,,,
216.9,7.12,,,,
217.0,7.697,,,,
217.1,7.811,,,,
217.2,7.0,,,,
217.3,5.858,,,,
217.4,5.269,,,,
217.5,5.832,,,,
217.6,5.91,,,,
217.7,6.966,,,,
217.8,7.777,,,,
217.9,7.745,,,,
218.0,7.168,,,,
218.1,6.606,,,,
218.2,6.3,,,,
218.3,7.293,,,,
218.4,6.88,,,,
218.5,6.654,,,,
218.6,6.672,,,,
218.7,7.141,,,,
218.8,7.011,,,,
218.9,7.434,,,,
219.0,6.584,,,,
219.1,5.757,,,,
219.2,5.909,,,,
219.3,5.467,,,,
219.4,7.192,,,,
219.5,8.88,,,,
219.6,8.156,,,,
219.7,7.458,,,,
219.8,8.189,,,,
219.9,8.356,,,,
220.0,7.629,,,,
220.1,7.392,,,,
220.2,7.784,,,,
220.3,7.67,,,,
220.4,8.058,,,,
220.5,9.78,,,,
220.6,12.159,,,,
220.7,13.497,,,,
220.8,14.547,,,,
220.9,13.339,,,,
221.0,12.035,,,,
221.1,11.322,,,,
221.2,8.233,,,,
221.3,4.882,,,,
221.4,3.062,,,,
221.5,2.239,,,,
221.6,2.206,,,,
221.7,1.933,,,,
221.8,2.845,,,,
221.9,3.4,,,,
222.0,4.425,,,,
222.1,3.976,,,,
222.2,3.905,,,,
222.3,4.597,,,,
222.4,4.988,,,,
222.5,6.066,,,,
222.6,6.02,,,,
222.7,5.81,,,,
222.8,6.759,,,,
222.9,6.329,,,,
223.0,6.534,,,,
223.1,6.14,,,,
223.2,6.463,,,,
223.3,6.635,,,,
223.4,6.326,,,,
223.5,6.87,,,,
223.6,7.282,,,,
223.7,7.786,,,,
223.8,7.754,,,,
223.9,7.801,,,,
224.0,8.573,,,,
224.1,8.962,,,,
224.2,9.637,,,,
224.3,8.826,,,,
224.4,8.354,,,,
224.5,8.736,,,,
224.6,9.114,,,,
224.7,10.012,,,,
224.8,10.965,,,,
224.9,10.983,,,,
225.0,10.415,,,,
225.1,10.179,,,,
225.2,10.831,,,,
225.3,10.487,,,,
225.4,9.445,,,,
225.5,9.289,,,,
225.6,9.991,,,,
225.7,10.574,,,,
225.8,10.592,,,,
225.9,12.118,,,,
226.0,13.902,,,,
226.1,16.84,,,,
226.2,19.491,,,,
226.3,21.061,,,,
226.4,23.644,,,,
226.5,28.49,,,,
226.6,29.018,,,,
226.7,28.813,,,,
226.8,28.997,,,,
226.9,28.808,,,,
227.0,30.5,,,,
227.1,32.378,,,,
227.2,30.798,,,,
227.3,27.236,,,,
227.4,26.199,,,,
227.5,24.618,,,,
227.6,21.177,,,,
227.7,17.693,,,,
227.8,14.013,,,,
227.9,10.584,,,,
228.0,9.182,,,,
228.1,7.712,,,,
228.2,6.251,,,,
228.3,6.344,,,,
228.4,6.533,,,,
228.5,6.222,,,,
228.6,5.798,,,,
228.7,5.9,,,,
228.8,5.425,,,,
228.9,6.456,,,,
229.0,8.637,,,,
229.1,8.775,,,,
229.2,9.308,,,,
229.3,8.653,,,,
229.4,9.304,,,,
229.5,9.461,,,,
229.6,10.817,,,,
229.7,14.118,,,,
229.8,15.619,,,,
229.9,17.157,,,,
230.0,19.313,,,,
230.1,19.124,,,,
230.2,21.26,,,,
230.3,20.99,,,,
230.4,20.061,,,,
230.5,23.364,,,,
230.6,25.127,,,,
230.7,26.334,,,,
230.8,27.734,,,,
230.9,26.957,,,,
231.0,25.609,,,,
231.1,24.68,,,,
231.2,23.035,,,,
231.3,24.881,,,,
231.4,25.227,,,,
231.5,25.974,,,,
231.6,25.203,,,,
231.7,25.321,,,,
231.8,25.677,,,,
231.9,25.212,,,,
232.0,24.091,,,,
232.1,24.153,,,,
232.2,25.107,,,,
232.3,25.167,,,,
232.4,25.343,,,,
232.5,25.165,,,,
232.6,24.696,,,,
232.7,24.574,,,,
232.8,22.85,,,,
232.9,23.026,,,,
233.0,23.999,,,,
233.1,23.818,,,,
233.2,23.674,,,,
233.3,24.026,,,,
233.4,23.965,,,,
233.5,23.377,,,,
233.6,23.28,,,,
233.7,23.349,,,,
233.8,23.239,,,,
233.9,22.958,,,,
234.0,22.524,,,,
234.1,21.868,,,,
234.2,19.922,,,,
234.3,19.689,,,,
234.4,18.876,,,,
234.5,19.303,,,,
234.6,21.476,,,,
234.7,22.956,,,,
234.8,22.892,,,,
234.9,23.325,,,,
235.0,23.047,,,,
235.1,23.162,,,,
235.2,22.994,,,,
235.3,22.46,,,,
235.4,23.275,,,,
235.5,23.349,,,,
235.6,23.028,,,,
235.7,23.37,,,,
235.8,23.454,,,,
235.9,23.396,,,,
236.0,23.924,,,,
236.1,24.363,,,,
236.2,24.276,,,,
236.3,25.256,,,,
236.4,25.644,,,,
236.5,24.64,,,,
236.6,24.842,,,,
236.7,26.581,,,,
236.8,26.691,,,,
236.9,26.893,,,,
237.0,27.325,,,,
237.1,27.158,,,,
237.2,26.409,,,,
237.3,25.395,,,,
237.4,26.363,,,,
237.5,26.6,,,,
237.6,25.687,,,,
237.7,26.567,,,,
237.8,26.08,,,,
237.9,25.89,,,,
238.0,25.695,,,,
238.1,24.98,,,,
238.2,24.837,,,,
238.3,24.202,,,,
238.4,22.859,,,,
238.5,22.717,,,,
238.6,23.54,,,,
238.7,23.48,,,,
238.8,24.381,,,,
238.9,23.865,,,,
239.0,23.209,,,,
239.1,23.711,,,,
239.2,23.678,,,,
239.3,23.322,,,,
239.4,23.13,,,,
239.5,23.186,,,,
239.6,23.01,,,,
239.7,23.154,,,,
239.8,22.848,,,,
239.9,23.009,,,,
240.0,22.485,,,,
240.1,23.305,,,,
240.2,23.618,,,,
240.3,23.793,,,,
240.4,23.211,,,,
240.5,22.878,,,,
240.6,22.443,,,,
240.7,22.19,,,,
240.8,22.211,,,,
240.9,21.958,,,,
241.0,22.536,,,,
241.1,22.196,,,,
241.2,22.441,,,,
241.3,22.959,,,,
241.4,22.646,,,,
241.5,23.09,,,,
241.6,23.342,,,,
241.7,23.901,,,,
241.8,23.83,,,,
241.9,23.577,,,,
242.0,24.272,,,,
242.1,23.666,,,,
242.2,23.656,,,,
242.3,23.614,,,,
242.4,23.157,,,,
242.5,23.365,,,,
242.6,23.919,,,,
242.7,23.709,,,,
242.8,23.857,,,,
242.9,23.239,,,,
243.0,23.314,,,,
243.1,23.491,,,,
243.2,23.047,,,,
243.3,23.893,,,,
243.4,24.525,,,,
243.5,24.227,,,,
243.6,24.198,,,,
243.7,23.622,,,,
243.8,23.207,,,,
243.9,22.19,,,,
244.0,21.94,,,,
244.1,22.094,,,,
244.2,21.454,,,,
244.3,23.205,,,,
244.4,24.354,,,,
244.5,24.492,,,,
244.6,24.159,,,,
244.7,24.92,,,,
244.8,25.433,,,,
244.9,25.425,,,,
245.0,25.726,,,,
245.1,25.308,,,,
245.2,24.562,,,,
245.3,24.436,,,,
245.4,24.74,,,,
245.5,25.914,,,,
245.6,26.216,,,,
245.7,26.644,,,,
245.8,26.107,,,,
245.9,25.279,,,,
246.0,24.606,,,,
246.1,23.773,,,,
246.2,23.579,,,,
246.3,22.837,,,,
246.4,21.009,,,,
246.5,20.886,,,,
246.6,19.423,,,,
246.7,15.729,,,,
246.8,12.929,,,,
246.9,10.411,,,,
247.0,8.268,,,,
247.1,6.085,,,,
247.2,4.19,,,,
247.3,3.022,,,,
247.4,2.239,,,,
247.5,2.429,,,,
247.6,2.341,,,,
247.7,1.701,,,,
247.8,2.343,,,,
247.9,2.096,,,,
248.0,2.878,,,,
248.1,3.987,,,,
248.2,4.711,,,,
248.3,6.384,,,,
248.4,8.86,,,,
248.5,10.695,,,,
248.6,11.713,,,,
248.7,12.414,,,,
248.8,12.514,,,,
248.9,12.961,,,,
249.0,12.599,,,,
249.1,11.466,,,,
249.2,12.002,,,,
249.3,11.903,,,,
249.4,12.182,,,,
249.5,12.815,,,,
249.6,13.383,,,,
249.7,15.921,,,,
249.8,17.274,,,,
249.9,17.3,,,,
250.0,15.75,,,,
250.1,13.18,,,,
250.2,9.904,,,,
250.3,7.837,,,,
250.4,6.463,,,,
250.5,5.16,,,,
250.6,4.371,,,,
250.7,3.546,,,,
250.8,3.082,,,,
250.9,2.794,,,,
251.0,1.901,,,,
251.1,1.68,,,,
251.2,1.933,,,,
251.3,1.808,,,,
251.4,1.351,,,,
251.5,1.853,,,,
251.6,1.401,,,,
251.7,1.446,,,,
251.8,1.947,,,,
251.9,2.186,,,,
252.0,2.16,,,,
252.1,2.639,,,,
252.2,2.259,,,,
252.3,2.762,,,,
252.4,3.59,,,,
252.5,4.122,,,,
252.6,3.594,,,,
252.7,3.613,,,,
252.8,4.016,,,,
252.9,4.82,,,,
253.0,4.885,,,,
253.1,5.242,,,,
253.2,6.47,,,,
253.3,6.361,,,,
253.4,6.054,,,,
253.5,6.161,,,,
253.6,5.757,,,,
253.7,5.515,,,,
253.8,5.98,,,,
253.9,6.015,,,,
254.0,7.882,,,,
254.1,11.476,,,,
254.2,17.037,,,,
254.3,23.362,,,,
254.4,29.948,,,,
254.5,35.93,,,,
254.6,36.666,,,,
254.7,39.094,,,,
254.8,39.901,,,,
254.9,41.271,,,,
255.0,40.348,,,,
255.1,40.426,,,,
255.2,39.858,,,,
255.3,39.218,,,,
255.4,39.9,,,,
255.5,39.227,,,,
255.6,37.057,,,,
255.7,38.35,,,,
255.8,39.611,,,,
255.9,39.767,,,,
256.0,39.819,,,,
256.1,39.82,,,,
256.2,41.362,,,,
256.3,41.133,,,,
256.4,42.209,,,,
256.5,44.572,,,,
256.6,44.131,,,,
256.7,43.553,,,,
256.8,42.95,,,,
256.9,41.357,,,,
257.0,40.323,,,,
257.1,38.821,,,,
257.2,39.809,,,,
257.3,39.743,,,,
257.4,38.617,,,,
257.5,36.864,,,,
257.6,36.288,,,,
257.7,38.221,,,,
257.8,38.405,,,,
257.9,36.623,,,,
258.0,39.943,,,,
258.1,40.133,,,,
258.2,39.685,,,,
258.3,41.353,,,,
258.4,43.931,,,,
258.5,44.16,,,,
258.6,46.114,,,,
258.7,47.439,,,,
258.8,47.41,,,,
258.9,45.915,,,,
259.0,46.762,,,,
259.1,47.316,,,,
259.2,47.37,,,,
259.3,47.428,,,,
259.4,48.032,,,,
259.5,47.248,,,,
259.6,45.92,,,,
259.7,44.498,,,,
259.8,41.935,,,,
259.9,40.496,,,,
260.0,38.068,,,,
260.1,37.184,,,,
260.2,36.609,,,,
260.3,34.788,,,,
260.4,32.613,,,,
260.5,30.558,,,,
260.6,28.874,,,,
260.7,28.494,,,,
260.8,28.44,,,,
260.9,28.592,,,,
261.0,28.315,,,,
261.1,29.25,,,,
261.2,29.024,,,,
261.3,29.012,,,,
261.4,30.022,,,,
261.5,29.748,,,,
261.6,28.829,,,,
261.7,29.514,,,,
261.8,28.303,,,,
261.9,28.378,,,,
262.0,27.993,,,,
262.1,29.261,,,,
262.2,29.423,,,,
262.3,28.692,,,,
262.4,28.906,,,,
262.5,29.436,,,,
262.6,29.07,,,,
262.7,28.059,,,,
262.8,28.063,,,,
262.9,27.143,,,,
263.0,26.207,,,,
263.1,27.008,,,,
263.2,26.376,,,,
263.3,26.731,,,,
263.4,27.096,,,,
263.5,29.1,,,,
263.6,31.917,,,,
263.7,32.753,,,,
263.8,31.88,,,,
263.9,31.684,,,,
264.0,31.535,,,,
264.1,31.949,,,,
264.2,32.929,,,,
264.3,31.41,,,,
264.4,32.222,,,,
264.5,31.698,,,,
264.6,32.554,,,,
264.7,31.9,,,,
264.8,30.897,,,,
264.9,31.48,,,,
265.0,31.492,,,,
265.1,28.956,,,,
265.2,30.133,,,,
265.3,28.495,,,,
265.4,27.91,,,,
265.5,27.194,,,,
265.6,28.198,,,,
265.7,27.666,,,,
265.8,27.301,,,,
265.9,25.65,,,,
266.0,23.956,,,,
266.1,24.429,,,,
266.2,25.024,,,,
266.3,23.238,,,,
266.4,23.315,,,,
266.5,23.849,,,,
266.6,24.394,,,,
266.7,24.338,,,,
266.8,24.096,,,,
266.9,24.153,,,,
267.0,26.099,,,,
267.1,27.492,,,,
267.2,27.307,,,,
267.3,26.184,,,,
267.4,25.36,,,,
267.5,22.735,,,,
267.6,25.493,,,,
267.7,24.965,,,,
267.8,23.554,,,,
267.9,25.408,,,,
268.0,26.03,,,,
268.1,27.741,,,,
268.2,27.348,,,,
268.3,26.878,,,,
268.4,27.189,,,,
268.5,28.174,,,,
268.6,28.247,,,,
268.7,28.774,,,,
268.8,28.608,,,,
268.9,29.72,,,,
269.0,33.209,,,,
269.1,35.169,,,,
269.2,34.315,,,,
269.3,36.152,,,,
269.4,35.656,,,,
269.5,36.231,,,,
269.6,38.556,,,,
269.7,37.67,,,,
269.8,40.257,,,,
269.9,39.509,,,,
270.0,40.335,,,,
270.1,41.667,,,,
270.2,38.217,,,,
270.3,39.963,,,,
270.4,40.496,,,,
270.5,39.615,,,,
270.6,39.652,,,,
270.7,40.525,,,,
270.8,40.438,,,,
270.9,39.508,,,,
271.0,39.992,,,,
271.1,39.288,,,,
271.2,39.323,,,,
271.3,41.288,,,,
271.4,43.458,,,,
271.5,41.409,,,,
271.6,43.298,,,,
271.7,47.163,,,,
271.8,47.849,,,,
271.9,48.704,,,,
272.0,46.623,,,,
272.1,44.655,,,,
272.2,42.561,,,,
272.3,41.345,,,,
272.4,43.001,,,,
272.5,42.717,,,,
272.6,42.076,,,,
272.7,40.221,,,,
272.8,42.513,,,,
272.9,43.637,,,,
273.0,41.95,,,,
273.1,44.019,,,,
273.2,45.38,,,,
273.3,45.338,,,,
273.4,44.366,,,,
273.5,46.991,,,,
273.6,43.414,,,,
273.7,43.145,,,,
273.8,44.496,,,,
273.9,45.677,,,,
274.0,43.005,,,,
274.1,39.554,,,,
274.2,40.618,,,,
274.3,44.306,,,,
274.4,45.342,,,,
274.5,48.505,,,,
274.6,48.412,,,,
274.7,45.64,,,,
274.8,43.163,,,,
274.9,41.892,,,,
275.0,35.72,,,,
